doi,oa_type,is_oa,title,published_date,published_year,genre,journal_is_in_doaj,journal_issns,journal_name,publisher
10.1016/j.injury.2017.01.011,repository,True,Emotional experiences one year after a traffic accident: An exploratory study of verbatim accounts of the ESPARR cohort,2017-03-01,2017.0,journal-article,False,0020-1383,Injury,Elsevier BV
10.1093/hmg/ddx099,publisher,True,MED12-related XLID disorders are dose-dependent of immediate early genes (IEGs) expression,2017-03-24,2017.0,journal-article,False,"0964-6906,1460-2083",Human Molecular Genetics,Oxford University Press (OUP)
10.1111/ajt.14490,publisher;repository,True,Direct acting antiviral agents-based regimen for HCV recurrence after combined liver-kidney transplantation: results from the ANRS CO23 CUPILT study,2017-10-19,2017.0,journal-article,False,1600-6135,American Journal of Transplantation,Wiley
10.1016/j.gca.2017.05.002,closed,False,"Iron and sulfur isotope constraints on redox conditions associated with the 3.2 Ga barite deposits of the Mapepe Formation (Barberton Greenstone Belt, South Africa)",2017-08-01,2017.0,journal-article,False,0016-7037,Geochimica et Cosmochimica Acta,Elsevier BV
10.3190/jgeosci.242,publisher;repository,True,"Primary and secondary textures of dolomite in Eppawala carbonatites, Sri Lanka: implications for their petrogenetic history",2017-11-19,2017.0,journal-article,False,"1803-1943,1802-6222",Journal of Geosciences,Czech Geological Society
10.1016/j.canrad.2017.05.002,closed,False,Curiethérapie prostatique de rattrapage : solution pour les rechutes localisées après irradiation ?,2017-12-01,2017.0,journal-article,False,1278-3218,Cancer/Radiothérapie,Elsevier BV
10.1007/s10957-016-1048-1,repository,True,"Characterization Theorem for Best Polynomial Spline Approximation with Free Knots, Variable Degree and Fixed Tails",2017-01-05,2017.0,journal-article,False,"0022-3239,1573-2878",Journal of Optimization Theory and Applications,Springer Science and Business Media LLC
10.1136/annrheumdis-2017-eular.1291,publisher,True,AB0588 Concomitant association of giant cell arteritis and malignancy: a multicenter retrospective case-control study,2017-06-01,2017.0,proceedings-article,False,,Abstracts Accepted for Publication,BMJ Publishing Group Ltd and European League Against Rheumatism
10.1093/jac/dkx300,publisher,True,Impact of baseline plasma HIV-1 RNA and time to virological suppression on virological rebound according to first-line antiretroviral regimen,2017-09-06,2017.0,journal-article,False,"0305-7453,1460-2091",Journal of Antimicrobial Chemotherapy,Oxford University Press (OUP)
10.3109/07388551.2015.1100584,closed,False,Microbial diversity in support of anaerobic biomass valorization,2015-10-30,2015.0,journal-article,False,"0738-8551,1549-7801",Critical Reviews in Biotechnology,Informa UK Limited
10.1007/978-3-319-51439-0_45,repository,True,Metrological Analysis of the DIC Ultimate Error Regime,2017-01-01,2017.0,book-chapter,False,"2191-5644,2191-5652",Conference Proceedings of the Society for Experimental Mechanics Series,Springer International Publishing
10.1016/j.canrad.2016.07.104,closed,False,Délégation partielle du contrôle quotidien de position de la prostate par tomographie conique aux manipulateurs en électroradiologie médicale,2017-02-01,2017.0,journal-article,False,1278-3218,Cancer/Radiothérapie,Elsevier BV
10.1158/1538-7445.sabcs16-s2-07,closed,False,Abstract S2-07: Sentinel node detection after neoadjuvant chemotherapy in patient without previous axillary node involvement (GANEA 2 trial): Follow-up of a prospective multi-institutional cohort,2017-02-14,2017.0,proceedings-article,False,,General Session Abstracts,American Association for Cancer Research
10.1140/epjc/s10052-017-5089-x,publisher;repository,True,Erratum to: Measurement of the charge asymmetry in top-quark pair production in the lepton-plus-jets final state in pp collision data at $$\sqrt{s}=8$$ s = 8  TeV with the ATLAS detector,2017-08-01,2017.0,journal-article,True,"1434-6044,1434-6052",The European Physical Journal C,Springer Science and Business Media LLC
10.1007/s00134-017-4799-8,closed,False,Diagnostic work-up and specific causes of acute kidney injury,2017-04-25,2017.0,journal-article,False,"0342-4642,1432-1238",Intensive Care Medicine,Springer Science and Business Media LLC
10.1016/j.nupar.2017.03.006,closed,False,Anémie ferriprive chez l’adulte : diagnostic et traitement,2017-05-01,2017.0,journal-article,False,0985-0562,Nutrition Clinique et Métabolisme,Elsevier BV
10.1016/j.atmosenv.2017.09.029,closed,False,Impact of bacterial ice nucleating particles on weather predicted by a numerical weather prediction model,2017-12-01,2017.0,journal-article,False,1352-2310,Atmospheric Environment,Elsevier BV
10.7326/m17-0868,closed,False,Screening for Occult Cancer in Patients With Unprovoked Venous Thromboembolism,2017-08-22,2017.0,journal-article,False,0003-4819,Annals of Internal Medicine,American College of Physicians
10.1007/s00464-016-5008-5,closed,False,Temporary placement of a covered duodenal stent can avoid riskier anterograde biliary drainage when ERCP for obstructive jaundice fails due to duodenal invasion,2016-06-20,2016.0,journal-article,False,"0930-2794,1432-2218",Surgical Endoscopy,Springer Science and Business Media LLC
10.1016/j.plefa.2017.09.007,repository,True,Ozone exposure effect on systemic prostaglandin F 2 α in rat plasma and urine may not reveal pulmonary damage through inflammation,2017-11-01,2017.0,journal-article,False,0952-3278,"Prostaglandins, Leukotrienes and Essential Fatty Acids",Elsevier BV
10.1080/14737140.2017.1372198,closed,False,Second-line treatments of small-cell lung cancers,2017-09-08,2017.0,journal-article,False,"1473-7140,1744-8328",Expert Review of Anticancer Therapy,Informa UK Limited
10.1016/j.accpm.2017.06.004,closed,False,Impact factor: an assessment tool for journals or for scientists?,2017-12-01,2017.0,journal-article,False,2352-5568,Anaesthesia Critical Care & Pain Medicine,Elsevier BV
10.1016/j.acrped.2017.03.007,closed,False,,,,,,,,
10.1016/j.jbspin.2016.04.006,closed,False,Active plantar fibromatosis occurring under anti-TNFα therapy for spondyloarthritis,2017-05-01,2017.0,journal-article,False,1297-319X,Joint Bone Spine,Elsevier BV
10.1515/jiip-2015-0112,repository,True,Inverse problems for linear parabolic equations using mixed formulations – Part 1: Theoretical analysis,2017-01-01,2017.0,journal-article,False,"0928-0219,1569-3945",Journal of Inverse and Ill-posed Problems,Walter de Gruyter GmbH
10.1093/plankt/fbx037,publisher;repository,True,Phospholipid-bound eicosapentaenoic acid (EPA) supports higher fecundity than free EPA in Daphnia magna,2017-07-13,2017.0,journal-article,False,"0142-7873,1464-3774",Journal of Plankton Research,Oxford University Press (OUP)
10.1016/j.jcp.2017.07.040,closed,False,On a way to save memory when solving time domain boundary integral equations for acoustic and vibroacoustic applications,2017-11-01,2017.0,journal-article,False,0021-9991,Journal of Computational Physics,Elsevier BV
10.1038/gim.2016.220,publisher,True,Molecular diagnosis of PIK3CA-related overgrowth spectrum (PROS) in 162 patients and recommendations for genetic testing,2017-02-02,2017.0,journal-article,False,"1098-3600,1530-0366",Genetics in Medicine,Springer Science and Business Media LLC
10.1111/all.13178,publisher;repository,True,Diagnostic tools in ocular allergy,2017-05-10,2017.0,journal-article,False,0105-4538,Allergy,Wiley
10.1016/j.cie.2017.02.008,closed,False,A simulation-optimization based heuristic for the online assignment of multi-skilled workers subjected to fatigue in manufacturing systems,2017-10-01,2017.0,journal-article,False,0360-8352,Computers & Industrial Engineering,Elsevier BV
10.1053/j.ajkd.2017.06.022,closed,False,Membranous Nephropathy and Intrarenal Extramedullary Hematopoiesis in a Patient With Myelofibrosis,2017-12-01,2017.0,journal-article,False,0272-6386,American Journal of Kidney Diseases,Elsevier BV
10.1111/1751-7915.12772,publisher;repository,True,Disruption of oxidative balance in the gut of the western honeybee Apis mellifera exposed to the intracellular parasite Nosema ceranae and to the insecticide fipronil,2017-07-24,2017.0,journal-article,True,"1751-7915,1751-7915",Microbial Biotechnology,Wiley
10.1016/j.kint.2017.05.006,closed,False,Metabolic acidosis is common and associates with disease progression in children with chronic kidney disease,2017-12-01,2017.0,journal-article,False,0085-2538,Kidney International,Elsevier BV
10.1007/s00029-016-0236-z,repository,True,Constructible sheaves on nilpotent cones in rather good characteristic,2016-04-15,2016.0,journal-article,False,"1022-1824,1420-9020",Selecta Mathematica,Springer Science and Business Media LLC
10.1002/ajh.24570,closed,False,A randomized and double-blind controlled trial evaluating the safety and efficacy of rituximab for warm auto-immune hemolytic anemia in adults (the RAIHA study),2016-11-10,2016.0,journal-article,False,0361-8609,American Journal of Hematology,Wiley
10.1097/aln.0000000000001379,closed,False,Extubation Failure in Brain-injured Patients,2017-01-01,2017.0,journal-article,False,0003-3022,Anesthesiology,Ovid Technologies (Wolters Kluwer Health)
10.1016/j.jviscsurg.2016.12.002,closed,False,"Return home after surgery program, a step toward perioperative medicine",2017-02-01,2017.0,journal-article,False,1878-7886,Journal of Visceral Surgery,Elsevier BV
10.1016/j.eps1.2017.02.029,closed,False,,,,,,,,
10.2147/copd.s117866,publisher;repository,True,Serum cytokine levels related to exposure to volatile organic compounds and PM<sub>2.5</sub> in dwellings and workplaces in French farmers &ndash;&nbsp;a mechanism to explain nonsmoking COPD,2017-05-01,2017.0,journal-article,True,1178-2005,International Journal of Chronic Obstructive Pulmonary Disease,Informa UK Limited
10.1093/fs/knx028,closed,False, Peinture et esthétique religieuse dans l’œuvre de Chateaubriand. Par Olivier Catel,2017-03-21,2017.0,journal-article,False,"0016-1128,1468-2931",French Studies,Oxford University Press (OUP)
10.1093/jat/bkw125,publisher,True,Unusual Case of Drug-Facilitated Sexual Assault using Chloroform,2016-11-22,2016.0,journal-article,False,"0146-4760,1945-2403",Journal of Analytical Toxicology,Oxford University Press (OUP)
10.1137/16m1076976,repository,True,Boundary Controllability for Finite-Differences Semidiscretizations of a Clamped Beam Equation,2017-01-01,2017.0,journal-article,False,"0363-0129,1095-7138",SIAM Journal on Control and Optimization,Society for Industrial & Applied Mathematics (SIAM)
10.3899/jrheum.160762,closed,False,Takayasu Arteritis and Spondyloarthritis: Coincidence or Association? A Study of 14 Cases,2017-04-15,2017.0,journal-article,False,"0315-162X,1499-2752",The Journal of Rheumatology,The Journal of Rheumatology
10.1112/jlms.12020,repository,True,Matrix models for noncommutative algebraic manifolds,2017-01-10,2017.0,journal-article,False,0024-6107,Journal of the London Mathematical Society,Wiley
10.1017/s175173111600272x,repository,True,Biochemical and organoleptic characteristics of muscle from early and late maturing bulls in different production systems,2016-12-28,2016.0,journal-article,False,"1751-7311,1751-732X",animal,Cambridge University Press (CUP)
10.1016/j.spa.2017.01.006,closed,False,Estimation of the realized (co-)volatility vector: Large deviations approach,2017-09-01,2017.0,journal-article,False,0304-4149,Stochastic Processes and their Applications,Elsevier BV
10.1111/1471-0528.14806,publisher,True,Corrigendum,2017-08-21,2017.0,journal-article,False,1470-0328,BJOG: An International Journal of Obstetrics & Gynaecology,Wiley
10.1016/j.cmi.2017.05.001,publisher,True,Species of Metarhizium anisopliae complex implicated in human infections: retrospective sequencing study,2017-12-01,2017.0,journal-article,False,1198-743X,Clinical Microbiology and Infection,Elsevier BV
10.1016/j.physletb.2017.09.023,publisher;repository,True,"Measurement of B 0 , B s 0 , B + and Λ b 0 production asymmetries in 7 and 8 TeV proton–proton collisions",2017-11-01,2017.0,journal-article,True,0370-2693,Physics Letters B,Elsevier BV
10.1063/1.4992514,closed,False,Numerical modelling of the Stokes flow with threshold slip boundary conditions,2017-01-01,2017.0,proceedings-article,False,,,Author(s)
10.1051/e3sconf/20171617002,publisher,True,Advanced Carbon Fluorides For Primary Lithium Batteries,2017-01-01,2017.0,journal-article,True,2267-1242,E3S Web of Conferences,EDP Sciences
10.1016/j.procs.2017.08.069,publisher,True,TWINCLE : A Constrained Sequential Rule Mining Algorithm for Event Logs,2017-01-01,2017.0,journal-article,False,1877-0509,Procedia Computer Science,Elsevier BV
10.1016/j.rmr.2017.01.001,closed,False,Practical guidelines on e-cigarettes for practitioners and others health professionals. A French 2016 expert's statement,2017-02-01,2017.0,journal-article,False,0761-8425,Revue des Maladies Respiratoires,Elsevier BV
10.1016/j.otsr.2017.08.001,publisher,True,Erratum to “What are the risk factors for dislocation in primary total hip arthroplasty? A multicenter case-control study of 128 unstable and 438 stable hips” [Orthop. Traumatol. Surg. Res. 103 (2017) 663–8],2017-11-01,2017.0,journal-article,False,1877-0568,Orthopaedics & Traumatology: Surgery & Research,Elsevier BV
10.1038/bmt.2016.293,publisher,True,Cytogenetics and outcome of allogeneic transplantation in first remission of acute myeloid leukemia: the French pediatric experience,2016-12-12,2016.0,journal-article,False,"0268-3369,1476-5365",Bone Marrow Transplantation,Springer Science and Business Media LLC
